PA14_18790	
PA14_18800	Transport of small molecules
PA14_18800	
PA14_18810	
PA14_18810	Hypothetical, unclassified, unknown
PA14_18820	
PA14_18820	Hypothetical, unclassified, unknown
PA14_18830	
PA14_18830	Carbon compound catabolism
PA14_18850	
PA14_18850	Carbon compound catabolism
PA14_18860	
PA14_18860	Hypothetical, unclassified, unknown
PA14_18870	Hypothetical, unclassified, unknown
PA14_18870	
PA14_18880	DNA replication, recombination, modification and repair
PA14_18880	
PA14_18890	
PA14_18890	Energy metabolism
PA14_18900	
PA14_18900	Energy metabolism
PA14_18910	
PA14_18910	Energy metabolism
PA14_18920	
PA14_18920	Energy metabolism
PA14_18930	Energy metabolism
PA14_18930	
PA14_18950	
PA14_18950	Energy metabolism
PA14_18960	
PA14_18960	Hypothetical, unclassified, unknown
PA14_18970	
PA14_18970	Fatty acid and phospholipid metabolism
PA14_18985	
PA14_18985	Hypothetical, unclassified, unknown
PA14_19010	
PA14_19010	Hypothetical, unclassified, unknown
PA14_19020	
PA14_19020	Hypothetical, unclassified, unknown
PA14_19030	
PA14_19030	Hypothetical, unclassified, unknown
PA14_19050	
PA14_19050	Translation, post-translational modification, degradation
PA14_19065	
PA14_19065	Cell division
PA14_19090	
PA14_19090	Nucleotide biosynthesis and metabolism
PA14_19100	
PA14_19100	Secreted Factors (toxins, enzymes, alginate)
PA14_19110	
PA14_19110	Secreted Factors (toxins, enzymes, alginate)
PA14_19120	
PA14_19120	Transcriptional regulators
PA14_19130	
PA14_19130	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_19140	
PA14_19140	Amino acid biosynthesis and metabolism
PA14_19150	Membrane proteins
PA14_19150	
PA14_19160	
PA14_19160	Membrane proteins
PA14_19170	
PA14_19170	Cell wall / LPS / capsule
PA14_19190	
PA14_19190	Central intermediary metabolism
PA14_19205	
PA14_19205	Hypothetical, unclassified, unknown
PA14_19210	
PA14_19210	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_19230	
PA14_19230	Membrane proteins
PA14_19270	
PA14_19270	Transport of small molecules
PA14_19290	
PA14_19290	DNA replication, recombination, modification and repair
PA14_19310	Transport of small molecules
PA14_19310	
PA14_19320	
PA14_19320	Hypothetical, unclassified, unknown
PA14_19330	
PA14_19330	Hypothetical, unclassified, unknown
PA14_19340	
PA14_19340	Two-component regulatory systems
PA14_19350	
PA14_19350	Carbon compound catabolism
PA14_19360	
PA14_19360	Putative enzymes
PA14_19370	
PA14_19370	Amino acid biosynthesis and metabolism
PA14_19380	
PA14_19380	Transcriptional regulators
PA14_19390	Membrane proteins
PA14_19390	
PA14_19400	
PA14_19400	Amino acid biosynthesis and metabolism
PA14_19410	
PA14_19410	Hypothetical, unclassified, unknown
PA14_19430	
PA14_19430	Fatty acid and phospholipid metabolism
PA14_19450	
PA14_19450	Hypothetical, unclassified, unknown
PA14_19470	Central intermediary metabolism
PA14_19470	
PA14_19480	
PA14_19480	Hypothetical, unclassified, unknown
PA14_19490	Adaptation, Protection
PA14_19490	
PA14_19500	Transport of small molecules
PA14_19500	
PA14_19510	
PA14_19510	Transport of small molecules
PA14_19520	
PA14_19520	Transport of small molecules
PA14_19530	
PA14_19530	Central intermediary metabolism
PA14_19540	
PA14_19540	Transport of small molecules
PA14_19560	Central intermediary metabolism
PA14_19560	
PA14_19570	Transport of small molecules
PA14_19570	
PA14_19580	
PA14_19580	Transport of small molecules
PA14_19590	Central intermediary metabolism
PA14_19590	
PA14_19600	Hypothetical, unclassified, unknown
PA14_19600	
PA14_19610	Hypothetical, unclassified, unknown
PA14_19610	
PA14_19620	
PA14_19620	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_19630	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_19630	
PA14_19640	Putative enzymes
PA14_19640	
PA14_19650	Membrane proteins
PA14_19650	
PA14_19660	Energy metabolism
PA14_19660	
PA14_19670	
PA14_19670	Transcriptional regulators
PA14_19680	
PA14_19680	Protein secretion/export apparatus
PA14_19690	Protein secretion/export apparatus
PA14_19690	
PA14_19700	
PA14_19700	Carbon compound catabolism
PA14_19710	Putative enzymes
PA14_19710	
PA14_19720	
PA14_19720	Hypothetical, unclassified, unknown
PA14_19730	Putative enzymes
PA14_19730	
PA14_19740	
PA14_19740	Fatty acid and phospholipid metabolism
PA14_19750	
PA14_19750	Hypothetical, unclassified, unknown
PA14_19770	
PA14_19770	Amino acid biosynthesis and metabolism
PA14_19800	
PA14_19800	Transcriptional regulators
PA14_19810	
PA14_19810	Hypothetical, unclassified, unknown
PA14_19830	
PA14_19830	Hypothetical, unclassified, unknown
PA14_19850	
PA14_19850	Transcriptional regulators
PA14_19860	Hypothetical, unclassified, unknown
PA14_19860	
PA14_19870	Amino acid biosynthesis and metabolism
PA14_19870	
PA14_19900	
PA14_19900	Energy metabolism
PA14_19910	
PA14_19910	Energy metabolism
PA14_19920	
PA14_19920	Energy metabolism
PA14_19930	Hypothetical, unclassified, unknown
PA14_19930	
PA14_19940	
PA14_19940	Hypothetical, unclassified, unknown
PA14_19950	
PA14_19950	Hypothetical, unclassified, unknown
PA14_19960	
PA14_19960	Hypothetical, unclassified, unknown
PA14_19970	
PA14_19970	Hypothetical, unclassified, unknown
PA14_19990	
PA14_19990	Transcriptional regulators
PA14_20000	
PA14_20000	Membrane proteins
PA14_20010	Transport of small molecules
PA14_20010	
PA14_20020	
PA14_20020	Transport of small molecules
PA14_20030	
PA14_20030	Protein secretion/export apparatus
PA14_20040	
PA14_20040	Protein secretion/export apparatus
PA14_20050	
PA14_20050	Protein secretion/export apparatus
PA14_20060	
PA14_20060	Hypothetical, unclassified, unknown
PA14_20070	Membrane proteins
PA14_20070	
PA14_20080	
PA14_20080	Antibiotic resistance and susceptibility
PA14_20100	
PA14_20100	Antibiotic resistance and susceptibility
PA14_20110	
PA14_20110	Antibiotic resistance and susceptibility
PA14_20120	
PA14_20120	Hypothetical, unclassified, unknown
PA14_20130	
PA14_20130	Transcriptional regulators
PA14_20140	
PA14_20140	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_20150	
PA14_20150	Energy metabolism
PA14_20170	
PA14_20170	Energy metabolism
PA14_20180	
PA14_20180	Energy metabolism
PA14_20190	
PA14_20190	Transport of small molecules
PA14_20200	Energy metabolism
PA14_20200	
PA14_20230	
PA14_20230	Transcriptional regulators
PA14_20240	
PA14_20240	Putative enzymes
PA14_20250	
PA14_20250	Antibiotic resistance and susceptibility
PA14_20260	
PA14_20260	Hypothetical, unclassified, unknown
PA14_20270	
PA14_20270	Cell wall / LPS / capsule
PA14_20280	
PA14_20280	Hypothetical, unclassified, unknown
PA14_20290	Transcriptional regulators
PA14_20290	
PA14_20300	
PA14_20300	Transport of small molecules
PA14_20320	
PA14_20320	Transport of small molecules
PA14_20330	Transport of small molecules
PA14_20330	
PA14_20350	
PA14_20350	Transcriptional regulators
PA14_20360	
PA14_20360	Transport of small molecules
PA14_20370	
PA14_20370	Transport of small molecules
PA14_20380	
PA14_20380	Transport of small molecules
PA14_20390	
PA14_20390	Transport of small molecules
PA14_20400	
PA14_20400	Transport of small molecules
PA14_20420	
PA14_20420	Transport of small molecules
PA14_20430	
PA14_20430	Transport of small molecules
PA14_20440	Transport of small molecules
PA14_20440	
PA14_20450	
PA14_20450	Transport of small molecules
PA14_20460	
PA14_20460	Hypothetical, unclassified, unknown
PA14_20470	
PA14_20470	Hypothetical, unclassified, unknown
PA14_20480	
PA14_20480	Hypothetical, unclassified, unknown
PA14_20491	
PA14_20491	Putative enzymes
PA14_20500	
PA14_20500	Non-coding RNA gene
PA14_20510	
PA14_20510	Hypothetical, unclassified, unknown
PA14_20520	
PA14_20520	Hypothetical, unclassified, unknown
PA14_20530	
PA14_20530	Hypothetical, unclassified, unknown
PA14_20550	
PA14_20550	Hypothetical, unclassified, unknown
PA14_20560	
PA14_20560	Carbon compound catabolism
PA14_20570	
PA14_20570	Chaperones & heat shock proteins
PA14_20580	
PA14_20580	Transcriptional regulators
PA14_20590	
PA14_20590	Transcriptional regulators
PA14_20600	
PA14_20600	Hypothetical, unclassified, unknown
PA14_20610	
PA14_20610	Motility & Attachment
PA14_20620	Secreted Factors (toxins, enzymes, alginate)
PA14_20620	
PA14_20630	Hypothetical, unclassified, unknown
PA14_20630	
PA14_20640	
PA14_20640	Membrane proteins
PA14_20650	
PA14_20650	Amino acid biosynthesis and metabolism
PA14_20670	
PA14_20670	Amino acid biosynthesis and metabolism
PA14_20680	
PA14_20680	Membrane proteins
PA14_20690	Hypothetical, unclassified, unknown
PA14_20690	
PA14_20700	
PA14_20700	Membrane proteins
PA14_20720	
PA14_20720	Protein secretion/export apparatus
PA14_20730	
PA14_20730	Transcriptional regulators
PA14_20740	
PA14_20740	Motility & Attachment
PA14_20750	
PA14_20750	Chemotaxis
PA14_20760	
PA14_20760	Chemotaxis
PA14_20770	Transcriptional regulators
PA14_20770	
PA14_20780	Two-component regulatory systems
PA14_20780	
PA14_20800	
PA14_20800	Two-component regulatory systems
PA14_20810	
PA14_20810	DNA replication, recombination, modification and repair
PA14_20820	
PA14_20820	Two-component regulatory systems
PA14_20840	Hypothetical, unclassified, unknown
PA14_20840	
PA14_20850	Transcriptional regulators
PA14_20850	
PA14_20860	
PA14_20860	Protein secretion/export apparatus
PA14_20870	
PA14_20870	Cell wall / LPS / capsule
PA14_20880	Hypothetical, unclassified, unknown
PA14_20880	
PA14_20890	
PA14_20890	Cell wall / LPS / capsule
PA14_20900	
PA14_20900	Membrane proteins
PA14_20920	
PA14_20920	Hypothetical, unclassified, unknown
PA14_20940	
PA14_20940	Fatty acid and phospholipid metabolism
PA14_20950	
PA14_20950	Fatty acid and phospholipid metabolism
PA14_20960	
PA14_20960	Putative enzymes
PA14_20970	Adaptation, Protection
PA14_20970	
PA14_20980	
PA14_20980	Putative enzymes
PA14_21000	
PA14_21000	Hypothetical, unclassified, unknown
PA14_21010	
PA14_21010	Energy metabolism
PA14_21020	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_21020	
PA14_21030	Translation, post-translational modification, degradation
PA14_21030	
PA14_21040	
PA14_21040	Putative enzymes
PA14_21050	
PA14_21050	Putative enzymes
PA14_21060	
PA14_21060	Hypothetical, unclassified, unknown
PA14_21070	
PA14_21070	Transcriptional regulators
PA14_21080	
PA14_21080	Transcriptional regulators
PA14_21090	
PA14_21090	Hypothetical, unclassified, unknown
PA14_21110	
PA14_21110	Secreted Factors (toxins, enzymes, alginate)
PA14_21120	Hypothetical, unclassified, unknown
PA14_21120	
PA14_21130	
PA14_21130	Membrane proteins
PA14_21140	
PA14_21140	Transport of small molecules
PA14_21150	
PA14_21150	Transport of small molecules
PA14_21160	
PA14_21160	Transport of small molecules
PA14_21175	
PA14_21175	Transport of small molecules
PA14_21180	
PA14_21180	Fatty acid and phospholipid metabolism
PA14_21190	
PA14_21190	Hypothetical, unclassified, unknown
PA14_21210	
PA14_21210	Hypothetical, unclassified, unknown
PA14_21220	
PA14_21220	Hypothetical, unclassified, unknown
PA14_21230	Transcription, RNA processing and degradation
PA14_21230	
PA14_21240	Hypothetical, unclassified, unknown
PA14_21240	
PA14_21250	
PA14_21250	DNA replication, recombination, modification and repair
PA14_21260	Hypothetical, unclassified, unknown
PA14_21260	
PA14_21280	Membrane proteins
PA14_21280	
PA14_21290	
PA14_21290	Membrane proteins
PA14_21300	
PA14_21300	Transport of small molecules
PA14_21310	
PA14_21310	Fatty acid and phospholipid metabolism
PA14_21320	Fatty acid and phospholipid metabolism
PA14_21320	
PA14_21340	
PA14_21340	Fatty acid and phospholipid metabolism
PA14_21370	
PA14_21370	Fatty acid and phospholipid metabolism
PA14_21380	
PA14_21380	Hypothetical, unclassified, unknown
PA14_21400	
PA14_21400	DNA replication, recombination, modification and repair
PA14_21410	
PA14_21410	Central intermediary metabolism
PA14_21440	
PA14_21440	Nucleotide biosynthesis and metabolism
PA14_21450	
PA14_21450	Hypothetical, unclassified, unknown
PA14_21460	
PA14_21460	Hypothetical, unclassified, unknown
PA14_21470	
PA14_21470	Hypothetical, unclassified, unknown
PA14_21480	Hypothetical, unclassified, unknown
PA14_21480	
PA14_21490	Hypothetical, unclassified, unknown
PA14_21490	
PA14_21510	
PA14_21510	Hypothetical, unclassified, unknown
PA14_21520	
PA14_21520	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_21530	
PA14_21530	Hypothetical, unclassified, unknown
PA14_21540	
PA14_21540	Fatty acid and phospholipid metabolism
PA14_21550	
PA14_21550	Transcriptional regulators
PA14_21560	
PA14_21560	Hypothetical, unclassified, unknown
PA14_21570	
PA14_21570	Hypothetical, unclassified, unknown
PA14_21580	Hypothetical, unclassified, unknown
PA14_21580	
PA14_21590	
PA14_21590	Hypothetical, unclassified, unknown
PA14_21600	
PA14_21600	Membrane proteins
PA14_21610	
PA14_21610	Transport of small molecules
PA14_21620	
PA14_21620	Transport of small molecules
PA14_21630	
PA14_21630	Hypothetical, unclassified, unknown
PA14_21640	
PA14_21640	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_21650	
PA14_21650	Hypothetical, unclassified, unknown
PA14_21660	
PA14_21660	Hypothetical, unclassified, unknown
PA14_21670	
PA14_21670	Hypothetical, unclassified, unknown
PA14_21680	
PA14_21680	Hypothetical, unclassified, unknown
PA14_21690	
PA14_21690	DNA replication, recombination, modification and repair
PA14_21700	
PA14_21700	Two-component regulatory systems
PA14_21710	
PA14_21710	Translation, post-translational modification, degradation
PA14_21720	
PA14_21720	Transcriptional regulators
PA14_21730	
PA14_21730	Transport of small molecules
PA14_21750	
PA14_21750	Fatty acid and phospholipid metabolism
PA14_21760	
PA14_21760	Adaptation, Protection
PA14_21770	
PA14_21770	Transport of small molecules
PA14_21780	
PA14_21780	Transport of small molecules
PA14_21790	
PA14_21790	DNA replication, recombination, modification and repair
PA14_21800	
PA14_21800	Non-coding RNA gene
PA14_21810	
PA14_21810	Non-coding RNA gene
PA14_21820	Translation, post-translational modification, degradation
PA14_21820	
PA14_21830	Hypothetical, unclassified, unknown
PA14_21830	
PA14_21840	
PA14_21840	Membrane proteins
PA14_21850	
PA14_21850	Transcriptional regulators
PA14_21860	
PA14_21860	Hypothetical, unclassified, unknown
PA14_21870	
PA14_21870	Putative enzymes
PA14_21880	
PA14_21880	Translation, post-translational modification, degradation; Hypothetical, unclassified, unknown
PA14_21890	
PA14_21890	Energy metabolism
PA14_21900	
PA14_21900	Putative enzymes
PA14_21910	
PA14_21910	Transport of small molecules
PA14_21920	
PA14_21920	Transport of small molecules
PA14_21930	Transport of small molecules
PA14_21930	
PA14_21940	Hypothetical, unclassified, unknown
PA14_21940	
PA14_21960	Transport of small molecules
PA14_21960	
PA14_21970	
PA14_21970	Transcriptional regulators
PA14_21980	
PA14_21980	Translation, post-translational modification, degradation
PA14_21990	Amino acid biosynthesis and metabolism
PA14_21990	
PA14_22000	
PA14_22000	Transcription, RNA processing and degradation
PA14_22010	
PA14_22010	Cell division
PA14_22020	
PA14_22020	Cell division
PA14_22040	
PA14_22040	Cell division
PA14_22050	
PA14_22050	Cell wall / LPS / capsule
PA14_22060	
PA14_22060	Fatty acid and phospholipid metabolism
PA14_22075	
PA14_22075	Hypothetical, unclassified, unknown
PA14_22080	
PA14_22080	Hypothetical, unclassified, unknown
PA14_22090	
PA14_22090	Hypothetical, unclassified, unknown
PA14_22100	
PA14_22100	Hypothetical, unclassified, unknown
PA14_22110	
PA14_22110	Hypothetical, unclassified, unknown
PA14_22120	
PA14_22120	Hypothetical, unclassified, unknown
PA14_22130	
PA14_22130	Hypothetical, unclassified, unknown
PA14_22140	
PA14_22140	Hypothetical, unclassified, unknown
PA14_22160	
PA14_22160	Hypothetical, unclassified, unknown
PA14_22180	
PA14_22180	Hypothetical, unclassified, unknown
PA14_22190	
PA14_22190	Hypothetical, unclassified, unknown
PA14_22210	
PA14_22210	Hypothetical, unclassified, unknown
PA14_22220	
PA14_22220	Hypothetical, unclassified, unknown
PA14_22230	
PA14_22230	Hypothetical, unclassified, unknown
PA14_22240	
PA14_22240	Hypothetical, unclassified, unknown
PA14_22250	
PA14_22250	Hypothetical, unclassified, unknown
PA14_22260	
PA14_22260	Hypothetical, unclassified, unknown
PA14_22270	
PA14_22270	Hypothetical, unclassified, unknown
PA14_22280	
PA14_22280	Transcriptional regulators
PA14_22290	
PA14_22290	Cell wall / LPS / capsule
PA14_22310	
PA14_22310	Hypothetical, unclassified, unknown
PA14_22320	
PA14_22320	Membrane proteins
PA14_22330	
PA14_22330	Transport of small molecules
PA14_22340	
PA14_22340	Membrane proteins
PA14_22350	
PA14_22350	Membrane proteins
PA14_22370	
PA14_22370	Two-component regulatory systems
PA14_22380	
PA14_22380	DNA replication, recombination, modification and repair
PA14_22400	
PA14_22400	Hypothetical, unclassified, unknown
PA14_22410	
PA14_22410	Hypothetical, unclassified, unknown
PA14_22420	
PA14_22420	Hypothetical, unclassified, unknown
PA14_22440	Transport of small molecules
PA14_22440	
PA14_22450	Translation, post-translational modification, degradation
PA14_22450	
PA14_22460	Putative enzymes
PA14_22460	
PA14_22470	
PA14_22470	Transcriptional regulators
PA14_22480	
PA14_22480	Hypothetical, unclassified, unknown
PA14_22490	
PA14_22490	Fatty acid and phospholipid metabolism
PA14_22500	
PA14_22500	Translation, post-translational modification, degradation
PA14_22510	Hypothetical, unclassified, unknown
PA14_22510	
PA14_22520	
PA14_22520	Cell wall / LPS / capsule; Hypothetical, unclassified, unknown
PA14_22530	Translation, post-translational modification, degradation
PA14_22530	
PA14_22540	Energy metabolism
PA14_22540	
PA14_22550	
PA14_22550	Transcriptional regulators
PA14_22560	Membrane proteins
PA14_22560	
PA14_22570	
PA14_22570	Chaperones & heat shock proteins
PA14_22580	Transcriptional regulators
PA14_22580	
PA14_22590	Hypothetical, unclassified, unknown
PA14_22590	
PA14_22600	Cell wall / LPS / capsule
PA14_22600	
PA14_22620	
PA14_22620	Putative enzymes
PA14_22630	
PA14_22630	Membrane proteins
PA14_22640	
PA14_22640	Transcriptional regulators
PA14_22650	Transport of small molecules
PA14_22650	
PA14_22660	
PA14_22660	Membrane proteins
PA14_22670	
PA14_22670	Transport of small molecules
PA14_22680	
PA14_22680	Membrane proteins
PA14_22690	
PA14_22690	Membrane proteins
PA14_22700	
PA14_22700	Transport of small molecules
PA14_22710	Energy metabolism
PA14_22710	
PA14_22720	Hypothetical, unclassified, unknown
PA14_22720	
PA14_22730	Two-component regulatory systems
PA14_22730	
PA14_22740	Transport of small molecules
PA14_22740	
PA14_22760	
PA14_22760	Two-component regulatory systems
PA14_22770	
PA14_22770	Hypothetical, unclassified, unknown
PA14_22780	
PA14_22780	Putative enzymes
PA14_22800	
PA14_22800	Cell division
PA14_22820	
PA14_22820	Amino acid biosynthesis and metabolism
PA14_22830	
PA14_22830	Translation, post-translational modification, degradation
PA14_22840	
PA14_22840	Hypothetical, unclassified, unknown
PA14_22860	Transcriptional regulators
PA14_22860	
PA14_22870	Hypothetical, unclassified, unknown
PA14_22870	
PA14_22880	
PA14_22880	Hypothetical, unclassified, unknown
PA14_22890	
PA14_22890	Carbon compound catabolism
PA14_22910	
PA14_22910	Energy metabolism
PA14_22930	
PA14_22930	Carbon compound catabolism
PA14_22940	
PA14_22940	Two-component regulatory systems
PA14_22960	Two-component regulatory systems
PA14_22960	
PA14_22980	Transport of small molecules
PA14_22980	
PA14_22990	
PA14_22990	Transport of small molecules
PA14_23000	
PA14_23000	Transport of small molecules
PA14_23010	
PA14_23010	Transport of small molecules
PA14_23030	
PA14_23030	Transport of small molecules
PA14_23050	Putative enzymes
PA14_23050	
PA14_23060	
PA14_23060	Transcriptional regulators
PA14_23070	
PA14_23070	Carbon compound catabolism
PA14_23080	
PA14_23080	Central intermediary metabolism
PA14_23090	Carbon compound catabolism
PA14_23090	
PA14_23100	
PA14_23100	DNA replication, recombination, modification and repair
PA14_23110	
PA14_23110	Translation, post-translational modification, degradation
PA14_23120	
PA14_23120	Hypothetical, unclassified, unknown
PA14_23130	
PA14_23130	Two-component regulatory systems
PA14_23160	Transport of small molecules
PA14_23160	
PA14_23170	Amino acid biosynthesis and metabolism
PA14_23170	
PA14_23190	Transcriptional regulators
PA14_23190	
PA14_23200	
PA14_23200	Putative enzymes
PA14_23210	Putative enzymes
PA14_23210	
PA14_23220	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_23220	
PA14_23240	Putative enzymes
PA14_23240	
PA14_23250	Translation, post-translational modification, degradation
PA14_23250	
PA14_23260	
PA14_23260	DNA replication, recombination, modification and repair
PA14_23270	
PA14_23270	Amino acid biosynthesis and metabolism
PA14_23280	
PA14_23280	Amino acid biosynthesis and metabolism
PA14_23290	
PA14_23290	Amino acid biosynthesis and metabolism
PA14_23310	
PA14_23310	Amino acid biosynthesis and metabolism; Hypothetical, unclassified, unknown
PA14_23320	
PA14_23320	Nucleotide biosynthesis and metabolism
PA14_23330	
PA14_23330	Translation, post-translational modification, degradation
PA14_23340	
PA14_23340	DNA replication, recombination, modification and repair
PA14_23350	
PA14_23350	Cell wall / LPS / capsule
PA14_23360	Cell wall / LPS / capsule; Hypothetical, unclassified, unknown
PA14_23360	
PA14_23370	
PA14_23370	Cell wall / LPS / capsule
PA14_23380	
PA14_23380	Cell wall / LPS / capsule
PA14_23390	
PA14_23390	Cell wall / LPS / capsule
PA14_23400	
PA14_23400	Cell wall / LPS / capsule
PA14_23410	
PA14_23410	Cell wall / LPS / capsule
PA14_23420	
PA14_23420	Cell wall / LPS / capsule
PA14_23430	
PA14_23430	Cell wall / LPS / capsule
PA14_23440	
PA14_23440	Cell wall / LPS / capsule
PA14_23450	
PA14_23450	Cell wall / LPS / capsule
PA14_23460	
PA14_23460	Membrane proteins; Cell wall / LPS / capsule
PA14_23470	
PA14_23470	Cell wall / LPS / capsule
PA14_23480	
PA14_23480	DNA replication, recombination, modification and repair
PA14_23490	Non-coding RNA gene
PA14_23490	
PA14_23500	
PA14_23500	Amino acid biosynthesis and metabolism
PA14_23510	
PA14_23510	DNA replication, recombination, modification and repair
PA14_23520	Transport of small molecules
PA14_23520	
PA14_23530	Transport of small molecules
PA14_23530	
PA14_23540	
PA14_23540	Transcriptional regulators
PA14_23560	
PA14_23560	Translation, post-translational modification, degradation
PA14_23570	
PA14_23570	Non-coding RNA gene
PA14_23580	
PA14_23580	Non-coding RNA gene
PA14_23590	
PA14_23590	Transcriptional regulators
PA14_23610	Putative enzymes
PA14_23610	
PA14_23620	Carbon compound catabolism
PA14_23620	
PA14_23630	Fatty acid and phospholipid metabolism
PA14_23630	
PA14_23640	
PA14_23640	Translation, post-translational modification, degradation
PA14_23650	
PA14_23650	Putative enzymes
PA14_23670	
PA14_23670	Antibiotic resistance and susceptibility
PA14_23680	
PA14_23680	Chaperones & heat shock proteins
PA14_23690	Protein secretion/export apparatus
PA14_23690	
PA14_23700	
PA14_23700	Transcriptional regulators
PA14_23720	Translation, post-translational modification, degradation
PA14_23720	
PA14_23730	Transcriptional regulators
PA14_23730	
PA14_23750	
PA14_23750	Amino acid biosynthesis and metabolism
PA14_23760	Amino acid biosynthesis and metabolism
PA14_23760	
PA14_23770	
PA14_23770	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_23790	
PA14_23790	Amino acid biosynthesis and metabolism
PA14_23800	
PA14_23800	Amino acid biosynthesis and metabolism
PA14_23810	
PA14_23810	Amino acid biosynthesis and metabolism
PA14_23830	
PA14_23830	Motility & Attachment
PA14_23840	
PA14_23840	Translation, post-translational modification, degradation
PA14_23850	Amino acid biosynthesis and metabolism
PA14_23850	
PA14_23860	Fatty acid and phospholipid metabolism
PA14_23860	
PA14_23880	
PA14_23880	Biosynthesis of cofactors, prosthetic groups and carriers
PA14_23890	
PA14_23890	Cell division
PA14_23900	
PA14_23900	Membrane proteins
PA14_23920	Amino acid biosynthesis and metabolism
PA14_23920	
PA14_23930	Amino acid biosynthesis and metabolism
PA14_23930	
PA14_23950	
PA14_23950	Putative enzymes
PA14_23970	
PA14_23970	Protein secretion/export apparatus
PA14_23980	
PA14_23980	Protein secretion/export apparatus
PA14_23990	
PA14_23990	Protein secretion/export apparatus
PA14_24010	Protein secretion/export apparatus
PA14_24010	
PA14_24020	
PA14_24020	Protein secretion/export apparatus
PA14_24040	
PA14_24040	Protein secretion/export apparatus
PA14_24050	
PA14_24050	Protein secretion/export apparatus
PA14_24060	
PA14_24060	Protein secretion/export apparatus
PA14_24070	
PA14_24070	Protein secretion/export apparatus
PA14_24080	Protein secretion/export apparatus
PA14_24080	
PA14_24100	Protein secretion/export apparatus
PA14_24100	
PA14_24110	
PA14_24110	Non-coding RNA gene
PA14_24120	Non-coding RNA gene
PA14_24120	
PA14_24130	Non-coding RNA gene
PA14_24130	
PA14_24140	
PA14_24140	Transcriptional regulators
PA14_24150	
PA14_24150	Hypothetical, unclassified, unknown
PA14_24170	Putative enzymes; Fatty acid and phospholipid metabolism
PA14_24170	
PA14_24180	
PA14_24180	Hypothetical, unclassified, unknown
PA14_24190	
PA14_24190	Amino acid biosynthesis and metabolism
PA14_24210	
PA14_24210	Hypothetical, unclassified, unknown
PA14_24220	
PA14_24220	Hypothetical, unclassified, unknown
PA14_24230	
PA14_24230	Hypothetical, unclassified, unknown
PA14_24240	
PA14_24240	Hypothetical, unclassified, unknown
PA14_24245	
PA14_24245	Hypothetical, unclassified, unknown
PA14_24260	
PA14_24260	Hypothetical, unclassified, unknown
PA14_24270	
PA14_24270	Translation, post-translational modification, degradation
PA14_24290	
PA14_24290	Amino acid biosynthesis and metabolism
PA14_24300	
PA14_24300	Hypothetical, unclassified, unknown
PA14_24310	
PA14_24310	Putative enzymes; Hypothetical, unclassified, unknown
PA14_24330	
PA14_24330	Motility & Attachment
PA14_24340	
PA14_24340	Two-component regulatory systems
PA14_24350	
PA14_24350	Two-component regulatory systems
PA14_24360	
PA14_24360	Putative enzymes; Hypothetical, unclassified, unknown
PA14_24370	
PA14_24370	Hypothetical, unclassified, unknown
PA14_24380	Hypothetical, unclassified, unknown
PA14_24380	
PA14_24390	Putative enzymes
PA14_24390	
PA14_24400	Protein secretion/export apparatus
PA14_24400	
PA14_24410	Hypothetical, unclassified, unknown
PA14_24410	
PA14_24420	
PA14_24420	Hypothetical, unclassified, unknown
PA14_24430	
PA14_24430	Putative enzymes
PA14_24440	
PA14_24440	Fatty acid and phospholipid metabolism
PA14_24445	
PA14_24445	Amino acid biosynthesis and metabolism
PA14_24480	
PA14_24480	Hypothetical, unclassified, unknown
PA14_24490	
PA14_24490	Hypothetical, unclassified, unknown
PA14_24500	Fatty acid and phospholipid metabolism; Hypothetical, unclassified, unknown
PA14_24500	
PA14_24510	
PA14_24510	Hypothetical, unclassified, unknown
PA14_24530	
PA14_24530	Hypothetical, unclassified, unknown
PA14_24550	
PA14_24550	Cell wall / LPS / capsule; Hypothetical, unclassified, unknown
PA14_24560	
PA14_24560	Secreted Factors (toxins, enzymes, alginate); Hypothetical, unclassified, unknown
PA14_24570	
PA14_24570	Hypothetical, unclassified, unknown
PA14_24580	Hypothetical, unclassified, unknown
PA14_24580	
PA14_24590	
PA14_24590	Hypothetical, unclassified, unknown
PA14_24600	
PA14_24600	Amino acid biosynthesis and metabolism
PA14_24610	
PA14_24610	Putative enzymes
PA14_24620	
PA14_24620	Hypothetical, unclassified, unknown
PA14_24630	
PA14_24630	Hypothetical, unclassified, unknown
PA14_24640	
PA14_24640	Nucleotide biosynthesis and metabolism
PA14_24650	
PA14_24650	Translation, post-translational modification, degradation
PA14_24665	
PA14_24665	Hypothetical, unclassified, unknown
PA14_24675	
PA14_24675	Hypothetical, unclassified, unknown
PA14_24690	
PA14_24690	Cell wall / LPS / capsule
PA14_24700	
PA14_24700	Hypothetical, unclassified, unknown
PA14_24710	
